date,hour,month,year,day_name,is_weekend,type,source,cashflow
2022-11-19,11,11,2022,Saturday,Yes,Pick Up,Cashier,25.0
2022-11-19,12,11,2022,Saturday,Yes,Pick Up,Cashier,48.25
2022-11-19,13,11,2022,Saturday,Yes,Pick Up,Cashier,30.0
2022-11-19,14,11,2022,Saturday,Yes,Pick Up,Cashier,9.0
2022-11-19,15,11,2022,Saturday,Yes,Pick Up,Cashier,64.75
2022-11-19,16,11,2022,Saturday,Yes,Pick Up,Cashier,50.75
2022-11-19,17,11,2022,Saturday,Yes,Pick Up,Cashier,67.55
2022-11-19,18,11,2022,Saturday,Yes,Pick Up,Cashier,60.5
2022-11-19,19,11,2022,Saturday,Yes,Pick Up,Cashier,23.0
2022-11-19,20,11,2022,Saturday,Yes,Pick Up,Cashier,12.0
2022-11-19,21,11,2022,Saturday,Yes,Pick Up,Cashier,8.05
2022-11-19,22,11,2022,Saturday,Yes,Pick Up,Cashier,5.25
2022-11-20,9,11,2022,Sunday,No,Pick Up,Cashier,15.0
2022-11-20,11,11,2022,Sunday,No,Pick Up,Cashier,24.5
2022-11-20,12,11,2022,Sunday,No,Pick Up,Cashier,5.25
2022-11-20,13,11,2022,Sunday,No,Pick Up,Cashier,37.25
2022-11-20,14,11,2022,Sunday,No,Pick Up,Cashier,10.5
2022-11-20,15,11,2022,Sunday,No,Pick Up,Cashier,44.5
2022-11-20,16,11,2022,Sunday,No,Dine In,Cashier,0.0
2022-11-20,16,11,2022,Sunday,No,Pick Up,Cashier,13.0
2022-11-20,17,11,2022,Sunday,No,Pick Up,Cashier,37.25
2022-11-20,18,11,2022,Sunday,No,Pick Up,Cashier,28.15
2022-11-20,19,11,2022,Sunday,No,Pick Up,Cashier,21.5
2022-11-20,20,11,2022,Sunday,No,Pick Up,Cashier,23.5
2022-11-20,21,11,2022,Sunday,No,Pick Up,Cashier,20.0
2022-11-21,9,11,2022,Monday,No,Pick Up,Cashier,16.0
2022-11-21,10,11,2022,Monday,No,Pick Up,Cashier,10.25
2022-11-21,11,11,2022,Monday,No,Pick Up,Cashier,9.25
2022-11-21,12,11,2022,Monday,No,Pick Up,Cashier,54.0
2022-11-21,13,11,2022,Monday,No,Pick Up,Cashier,67.75
2022-11-21,14,11,2022,Monday,No,Pick Up,Cashier,15.5
2022-11-21,15,11,2022,Monday,No,Pick Up,Cashier,10.4
2022-11-21,16,11,2022,Monday,No,Pick Up,Cashier,55.25
2022-11-21,17,11,2022,Monday,No,Pick Up,Cashier,32.0
2022-11-21,18,11,2022,Monday,No,Pick Up,Cashier,5.75
2022-11-21,19,11,2022,Monday,No,Pick Up,Cashier,3.75
2022-11-21,21,11,2022,Monday,No,Pick Up,Cashier,20.25
2022-11-21,22,11,2022,Monday,No,Pick Up,Cashier,7.25
2022-11-22,10,11,2022,Tuesday,No,Pick Up,Cashier,22.0
2022-11-22,11,11,2022,Tuesday,No,Pick Up,Cashier,39.0
2022-11-22,12,11,2022,Tuesday,No,Pick Up,Cashier,36.5
2022-11-22,13,11,2022,Tuesday,No,Pick Up,Cashier,35.0
2022-11-22,14,11,2022,Tuesday,No,Pick Up,Cashier,10.0
2022-11-22,15,11,2022,Tuesday,No,Pick Up,Cashier,30.0
2022-11-22,16,11,2022,Tuesday,No,Pick Up,Cashier,33.25
2022-11-22,17,11,2022,Tuesday,No,Pick Up,Cashier,21.0
2022-11-22,18,11,2022,Tuesday,No,Pick Up,Cashier,101.5
2022-11-22,19,11,2022,Tuesday,No,Pick Up,Cashier,31.35
2022-11-22,20,11,2022,Tuesday,No,Pick Up,Cashier,5.25
2022-11-22,21,11,2022,Tuesday,No,Pick Up,Cashier,4.25
2022-11-23,9,11,2022,Wednesday,No,Pick Up,Cashier,7.5
2022-11-23,10,11,2022,Wednesday,No,Pick Up,Cashier,5.0
2022-11-23,12,11,2022,Wednesday,No,Pick Up,Cashier,72.0
2022-11-23,13,11,2022,Wednesday,No,Pick Up,Cashier,50.25
2022-11-23,14,11,2022,Wednesday,No,Pick Up,Cashier,27.5
2022-11-23,15,11,2022,Wednesday,No,Pick Up,Cashier,22.0
2022-11-23,16,11,2022,Wednesday,No,Pick Up,Cashier,12.25
2022-11-23,17,11,2022,Wednesday,No,Pick Up,Cashier,23.0
2022-11-23,18,11,2022,Wednesday,No,Pick Up,Cashier,41.75
2022-11-23,19,11,2022,Wednesday,No,Pick Up,Cashier,15.25
2022-11-23,20,11,2022,Wednesday,No,Pick Up,Cashier,51.5
2022-11-24,9,11,2022,Thursday,No,Pick Up,Cashier,3.75
2022-11-24,10,11,2022,Thursday,No,Pick Up,Cashier,26.3
2022-11-24,11,11,2022,Thursday,No,Pick Up,Cashier,68.5
2022-11-24,12,11,2022,Thursday,No,Pick Up,Cashier,52.5
2022-11-24,13,11,2022,Thursday,No,Pick Up,Cashier,38.5
2022-11-24,14,11,2022,Thursday,No,Pick Up,Cashier,67.75
2022-11-24,15,11,2022,Thursday,No,Pick Up,Cashier,82.25
2022-11-24,16,11,2022,Thursday,No,Pick Up,Cashier,27.25
2022-11-24,17,11,2022,Thursday,No,Pick Up,Cashier,25.75
2022-11-24,18,11,2022,Thursday,No,Pick Up,Cashier,18.75
2022-11-24,19,11,2022,Thursday,No,Pick Up,Cashier,24.5
2022-11-24,20,11,2022,Thursday,No,Pick Up,Cashier,52.75
2022-11-24,21,11,2022,Thursday,No,Pick Up,Cashier,47.0
2022-11-24,22,11,2022,Thursday,No,Pick Up,Cashier,12.5
2022-11-25,10,11,2022,Friday,Yes,Pick Up,Cashier,9.0
2022-11-25,11,11,2022,Friday,Yes,Pick Up,Cashier,13.25
2022-11-25,12,11,2022,Friday,Yes,Pick Up,Cashier,24.25
2022-11-25,13,11,2022,Friday,Yes,Pick Up,Cashier,50.25
2022-11-25,14,11,2022,Friday,Yes,Pick Up,Cashier,26.75
2022-11-25,15,11,2022,Friday,Yes,Pick Up,Cashier,18.75
2022-11-25,16,11,2022,Friday,Yes,Pick Up,Cashier,37.25
2022-11-25,17,11,2022,Friday,Yes,Dine In,Cashier,0.0
2022-11-25,17,11,2022,Friday,Yes,Pick Up,Cashier,7.5
2022-11-25,18,11,2022,Friday,Yes,Pick Up,Cashier,41.25
2022-11-25,19,11,2022,Friday,Yes,Pick Up,Cashier,19.75
2022-11-25,20,11,2022,Friday,Yes,Pick Up,Cashier,45.5
2022-11-25,21,11,2022,Friday,Yes,Pick Up,Cashier,24.0
2022-11-25,22,11,2022,Friday,Yes,Pick Up,Cashier,18.0
2022-11-26,8,11,2022,Saturday,Yes,Pick Up,Cashier,25.2
2022-11-26,9,11,2022,Saturday,Yes,Pick Up,Cashier,5.25
2022-11-26,10,11,2022,Saturday,Yes,Pick Up,Cashier,22.5
2022-11-26,11,11,2022,Saturday,Yes,Pick Up,Cashier,25.5
2022-11-26,13,11,2022,Saturday,Yes,Pick Up,Cashier,22.25
2022-11-26,14,11,2022,Saturday,Yes,Pick Up,Cashier,14.75
2022-11-26,16,11,2022,Saturday,Yes,Dine In,Cashier,0.0
2022-11-26,16,11,2022,Saturday,Yes,Pick Up,Cashier,12.75
2022-11-26,17,11,2022,Saturday,Yes,Pick Up,Cashier,36.0
2022-11-26,18,11,2022,Saturday,Yes,Pick Up,Cashier,16.0
2022-11-26,19,11,2022,Saturday,Yes,Pick Up,Cashier,18.5
2022-11-26,21,11,2022,Saturday,Yes,Pick Up,Cashier,10.25
2022-11-27,11,11,2022,Sunday,No,Pick Up,Cashier,20.25
2022-11-27,13,11,2022,Sunday,No,Pick Up,Cashier,15.0
2022-11-27,14,11,2022,Sunday,No,Pick Up,Cashier,35.25
2022-11-27,16,11,2022,Sunday,No,Pick Up,Cashier,71.25
2022-11-27,17,11,2022,Sunday,No,Pick Up,Cashier,14.5
2022-11-27,18,11,2022,Sunday,No,Pick Up,Cashier,15.0
2022-11-27,19,11,2022,Sunday,No,Pick Up,Cashier,4.75
2022-11-27,20,11,2022,Sunday,No,Pick Up,Cashier,30.25
2022-11-27,21,11,2022,Sunday,No,Pick Up,Cashier,17.75
2022-11-28,9,11,2022,Monday,No,Pick Up,Cashier,5.5
2022-11-28,10,11,2022,Monday,No,Pick Up,Cashier,0.0
2022-11-28,11,11,2022,Monday,No,Pick Up,Cashier,7.5
2022-11-28,12,11,2022,Monday,No,Pick Up,Cashier,9.0
2022-11-28,13,11,2022,Monday,No,Dine In,Cashier,0.0
2022-11-28,13,11,2022,Monday,No,Pick Up,Cashier,80.5
2022-11-28,14,11,2022,Monday,No,Pick Up,Cashier,7.5
2022-11-28,15,11,2022,Monday,No,Pick Up,Cashier,10.0
2022-11-28,16,11,2022,Monday,No,Pick Up,Cashier,14.5
2022-11-28,18,11,2022,Monday,No,Pick Up,Cashier,18.0
2022-11-28,19,11,2022,Monday,No,Pick Up,Cashier,28.75
2022-11-28,20,11,2022,Monday,No,Pick Up,Cashier,31.25
2022-11-28,21,11,2022,Monday,No,Pick Up,Cashier,15.25
2022-11-28,22,11,2022,Monday,No,Pick Up,Cashier,5.5
2022-11-29,8,11,2022,Tuesday,No,Pick Up,Cashier,3.75
2022-11-29,9,11,2022,Tuesday,No,Dine In,Cashier,0.0
2022-11-29,9,11,2022,Tuesday,No,Pick Up,Cashier,10.0
2022-11-29,10,11,2022,Tuesday,No,Dine In,Cashier,10.0
2022-11-29,10,11,2022,Tuesday,No,Pick Up,Cashier,49.5
2022-11-29,11,11,2022,Tuesday,No,Pick Up,Cashier,31.5
2022-11-29,12,11,2022,Tuesday,No,Pick Up,Cashier,18.0
2022-11-29,13,11,2022,Tuesday,No,Pick Up,Cashier,41.5
2022-11-29,14,11,2022,Tuesday,No,Pick Up,Cashier,22.5
2022-11-29,15,11,2022,Tuesday,No,Dine In,Cashier,14.0
2022-11-29,15,11,2022,Tuesday,No,Pick Up,Cashier,5.5
2022-11-29,16,11,2022,Tuesday,No,Pick Up,Cashier,85.75
2022-11-29,17,11,2022,Tuesday,No,Pick Up,Cashier,38.75
2022-11-29,18,11,2022,Tuesday,No,Dine In,Cashier,5.4
2022-11-29,18,11,2022,Tuesday,No,Pick Up,Cashier,13.25
2022-11-29,19,11,2022,Tuesday,No,Pick Up,Cashier,49.75
2022-11-29,20,11,2022,Tuesday,No,Pick Up,Cashier,50.0
2022-11-29,21,11,2022,Tuesday,No,Pick Up,Cashier,8.75
2022-11-29,22,11,2022,Tuesday,No,Pick Up,Cashier,11.25
2022-11-30,8,11,2022,Wednesday,No,Pick Up,Cashier,11.0
2022-11-30,9,11,2022,Wednesday,No,Pick Up,Cashier,0.0
2022-11-30,10,11,2022,Wednesday,No,Pick Up,Cashier,29.75
2022-11-30,11,11,2022,Wednesday,No,Pick Up,Cashier,72.4
2022-11-30,12,11,2022,Wednesday,No,Pick Up,Cashier,15.75
2022-11-30,13,11,2022,Wednesday,No,Dine In,Cashier,17.0
2022-11-30,13,11,2022,Wednesday,No,Pick Up,Cashier,18.5
2022-11-30,14,11,2022,Wednesday,No,Dine In,Cashier,13.0
2022-11-30,14,11,2022,Wednesday,No,Pick Up,Cashier,10.25
2022-11-30,15,11,2022,Wednesday,No,Pick Up,Cashier,42.5
2022-11-30,16,11,2022,Wednesday,No,Dine In,Cashier,16.0
2022-11-30,16,11,2022,Wednesday,No,Pick Up,Cashier,18.0
2022-11-30,17,11,2022,Wednesday,No,Dine In,Cashier,9.25
2022-11-30,17,11,2022,Wednesday,No,Pick Up,Cashier,76.25
2022-11-30,18,11,2022,Wednesday,No,Dine In,Cashier,40.25
2022-11-30,18,11,2022,Wednesday,No,Pick Up,Cashier,81.5
2022-11-30,19,11,2022,Wednesday,No,Pick Up,Cashier,42.5
2022-11-30,20,11,2022,Wednesday,No,Pick Up,Cashier,9.0
2022-11-30,21,11,2022,Wednesday,No,Pick Up,Cashier,37.5
2022-12-01,8,12,2022,Thursday,No,Pick Up,Cashier,21.5
2022-12-01,9,12,2022,Thursday,No,Dine In,Cashier,17.4
2022-12-01,9,12,2022,Thursday,No,Pick Up,Cashier,31.25
2022-12-01,10,12,2022,Thursday,No,Dine In,Cashier,6.0
2022-12-01,10,12,2022,Thursday,No,Pick Up,Cashier,65.75
2022-12-01,11,12,2022,Thursday,No,Dine In,Cashier,10.9
2022-12-01,11,12,2022,Thursday,No,Pick Up,Cashier,42.25
2022-12-01,12,12,2022,Thursday,No,Dine In,Cashier,46.75
2022-12-01,12,12,2022,Thursday,No,Pick Up,Cashier,62.0
2022-12-01,13,12,2022,Thursday,No,Dine In,Cashier,17.0
2022-12-01,13,12,2022,Thursday,No,Pick Up,Cashier,108.25
2022-12-01,14,12,2022,Thursday,No,Delivery,Call Center,21.0
2022-12-01,14,12,2022,Thursday,No,Dine In,Cashier,33.0
2022-12-01,14,12,2022,Thursday,No,Pick Up,Cashier,65.5
2022-12-01,15,12,2022,Thursday,No,Dine In,Cashier,22.0
2022-12-01,15,12,2022,Thursday,No,Pick Up,Cashier,126.75
2022-12-01,16,12,2022,Thursday,No,Dine In,Cashier,59.55
2022-12-01,16,12,2022,Thursday,No,Pick Up,Cashier,110.25
2022-12-01,17,12,2022,Thursday,No,Dine In,Cashier,40.0
2022-12-01,17,12,2022,Thursday,No,Pick Up,Cashier,51.75
2022-12-01,18,12,2022,Thursday,No,Dine In,Cashier,35.75
2022-12-01,18,12,2022,Thursday,No,Pick Up,Cashier,104.0
2022-12-01,19,12,2022,Thursday,No,Dine In,Cashier,35.25
2022-12-01,19,12,2022,Thursday,No,Pick Up,Cashier,106.75
2022-12-01,20,12,2022,Thursday,No,Dine In,Cashier,23.0
2022-12-01,20,12,2022,Thursday,No,Pick Up,Cashier,51.25
2022-12-01,21,12,2022,Thursday,No,Dine In,Cashier,78.3
2022-12-01,21,12,2022,Thursday,No,Pick Up,Cashier,109.5
2022-12-02,10,12,2022,Friday,Yes,Dine In,Cashier,0.5
2022-12-02,10,12,2022,Friday,Yes,Pick Up,Cashier,15.0
2022-12-02,11,12,2022,Friday,Yes,Pick Up,Cashier,47.5
2022-12-02,12,12,2022,Friday,Yes,Pick Up,Cashier,31.25
2022-12-02,13,12,2022,Friday,Yes,Dine In,Cashier,14.4
2022-12-02,13,12,2022,Friday,Yes,Pick Up,Cashier,15.0
2022-12-02,14,12,2022,Friday,Yes,Dine In,Cashier,0.0
2022-12-02,14,12,2022,Friday,Yes,Pick Up,Cashier,32.75
2022-12-02,15,12,2022,Friday,Yes,Dine In,Cashier,1.5
2022-12-02,15,12,2022,Friday,Yes,Pick Up,Cashier,114.25
2022-12-02,16,12,2022,Friday,Yes,Dine In,Cashier,40.15
2022-12-02,16,12,2022,Friday,Yes,Pick Up,Cashier,97.5
2022-12-02,17,12,2022,Friday,Yes,Pick Up,Cashier,24.75
2022-12-02,18,12,2022,Friday,Yes,Dine In,Cashier,31.0
2022-12-02,18,12,2022,Friday,Yes,Pick Up,Cashier,35.0
2022-12-02,19,12,2022,Friday,Yes,Dine In,Cashier,25.5
2022-12-02,19,12,2022,Friday,Yes,Pick Up,Cashier,44.0
2022-12-02,20,12,2022,Friday,Yes,Dine In,Cashier,36.5
2022-12-02,20,12,2022,Friday,Yes,Pick Up,Cashier,72.25
2022-12-02,21,12,2022,Friday,Yes,Pick Up,Cashier,55.0
2022-12-02,22,12,2022,Friday,Yes,Pick Up,Cashier,25.25
2022-12-03,8,12,2022,Saturday,Yes,Pick Up,Cashier,9.5
2022-12-03,9,12,2022,Saturday,Yes,Pick Up,Cashier,4.25
2022-12-03,10,12,2022,Saturday,Yes,Pick Up,Cashier,39.75
2022-12-03,11,12,2022,Saturday,Yes,Dine In,Cashier,5.75
2022-12-03,11,12,2022,Saturday,Yes,Pick Up,Cashier,97.25
2022-12-03,12,12,2022,Saturday,Yes,Dine In,Cashier,51.75
2022-12-03,12,12,2022,Saturday,Yes,Pick Up,Cashier,71.5
2022-12-03,13,12,2022,Saturday,Yes,Dine In,Cashier,28.4
2022-12-03,13,12,2022,Saturday,Yes,Pick Up,Cashier,121.0
2022-12-03,14,12,2022,Saturday,Yes,Dine In,Cashier,4.5
2022-12-03,14,12,2022,Saturday,Yes,Pick Up,Cashier,61.0
2022-12-03,15,12,2022,Saturday,Yes,Dine In,Cashier,16.9
2022-12-03,15,12,2022,Saturday,Yes,Pick Up,Cashier,154.65
2022-12-03,16,12,2022,Saturday,Yes,Pick Up,Cashier,61.25
2022-12-03,17,12,2022,Saturday,Yes,Dine In,Cashier,21.5
2022-12-03,17,12,2022,Saturday,Yes,Pick Up,Cashier,58.25
2022-12-03,18,12,2022,Saturday,Yes,Pick Up,Cashier,62.75
2022-12-03,19,12,2022,Saturday,Yes,Pick Up,Cashier,16.5
2022-12-03,20,12,2022,Saturday,Yes,Dine In,Cashier,5.0
2022-12-03,20,12,2022,Saturday,Yes,Pick Up,Cashier,11.5
2022-12-03,21,12,2022,Saturday,Yes,Pick Up,Cashier,8.25
2022-12-04,7,12,2022,Sunday,No,Dine In,Cashier,1.0
2022-12-04,8,12,2022,Sunday,No,Pick Up,Cashier,5.75
2022-12-04,9,12,2022,Sunday,No,Pick Up,Cashier,69.9
2022-12-04,10,12,2022,Sunday,No,Pick Up,Cashier,51.0
2022-12-04,11,12,2022,Sunday,No,Dine In,Cashier,22.55
2022-12-04,11,12,2022,Sunday,No,Pick Up,Cashier,46.75
2022-12-04,12,12,2022,Sunday,No,Dine In,Cashier,9.65
2022-12-04,12,12,2022,Sunday,No,Pick Up,Cashier,30.0
2022-12-04,13,12,2022,Sunday,No,Dine In,Cashier,0.5
2022-12-04,13,12,2022,Sunday,No,Pick Up,Cashier,39.25
2022-12-04,14,12,2022,Sunday,No,Pick Up,Cashier,84.0
2022-12-04,15,12,2022,Sunday,No,Dine In,Cashier,18.75
2022-12-04,15,12,2022,Sunday,No,Pick Up,Cashier,46.15
2022-12-04,16,12,2022,Sunday,No,Dine In,Cashier,18.4
2022-12-04,16,12,2022,Sunday,No,Pick Up,Cashier,97.25
2022-12-04,17,12,2022,Sunday,No,Dine In,Cashier,17.6
2022-12-04,17,12,2022,Sunday,No,Pick Up,Cashier,79.5
2022-12-04,18,12,2022,Sunday,No,Dine In,Cashier,10.0
2022-12-04,18,12,2022,Sunday,No,Pick Up,Cashier,71.0
2022-12-04,19,12,2022,Sunday,No,Dine In,Cashier,14.25
2022-12-04,19,12,2022,Sunday,No,Pick Up,Cashier,60.5
2022-12-04,20,12,2022,Sunday,No,Dine In,Cashier,23.5
2022-12-04,20,12,2022,Sunday,No,Pick Up,Cashier,76.0
2022-12-04,21,12,2022,Sunday,No,Pick Up,Cashier,17.75
2022-12-05,9,12,2022,Monday,No,Pick Up,Cashier,45.25
2022-12-05,10,12,2022,Monday,No,Dine In,Cashier,10.5
2022-12-05,10,12,2022,Monday,No,Pick Up,Cashier,53.5
2022-12-05,11,12,2022,Monday,No,Pick Up,Cashier,88.0
2022-12-05,12,12,2022,Monday,No,Dine In,Cashier,1.0
2022-12-05,12,12,2022,Monday,No,Pick Up,Cashier,30.0
2022-12-05,13,12,2022,Monday,No,Pick Up,Cashier,29.5
2022-12-05,14,12,2022,Monday,No,Dine In,Cashier,24.0
2022-12-05,14,12,2022,Monday,No,Pick Up,Cashier,26.5
2022-12-05,15,12,2022,Monday,No,Dine In,Cashier,30.0
2022-12-05,15,12,2022,Monday,No,Pick Up,Cashier,12.5
2022-12-05,16,12,2022,Monday,No,Pick Up,Cashier,33.5
2022-12-05,17,12,2022,Monday,No,Dine In,Cashier,5.25
2022-12-05,17,12,2022,Monday,No,Pick Up,Cashier,95.15
2022-12-05,18,12,2022,Monday,No,Pick Up,Cashier,86.6
2022-12-05,19,12,2022,Monday,No,Pick Up,Cashier,41.25
2022-12-05,20,12,2022,Monday,No,Pick Up,Cashier,57.75
2022-12-05,21,12,2022,Monday,No,Dine In,Cashier,15.0
2022-12-05,21,12,2022,Monday,No,Pick Up,Cashier,24.0
2022-12-05,22,12,2022,Monday,No,Pick Up,Cashier,5.0
2022-12-06,9,12,2022,Tuesday,No,Pick Up,Cashier,44.75
2022-12-06,10,12,2022,Tuesday,No,Pick Up,Cashier,58.25
2022-12-06,11,12,2022,Tuesday,No,Pick Up,Cashier,53.0
2022-12-06,12,12,2022,Tuesday,No,Dine In,Cashier,8.5
2022-12-06,12,12,2022,Tuesday,No,Pick Up,Cashier,85.15
2022-12-06,13,12,2022,Tuesday,No,Pick Up,Cashier,42.0
2022-12-06,14,12,2022,Tuesday,No,Dine In,Cashier,21.0
2022-12-06,14,12,2022,Tuesday,No,Pick Up,Cashier,64.25
2022-12-06,15,12,2022,Tuesday,No,Dine In,Cashier,22.0
2022-12-06,15,12,2022,Tuesday,No,Pick Up,Cashier,80.0
2022-12-06,16,12,2022,Tuesday,No,Dine In,Cashier,4.5
2022-12-06,16,12,2022,Tuesday,No,Pick Up,Cashier,125.5
2022-12-06,17,12,2022,Tuesday,No,Dine In,Cashier,25.5
2022-12-06,17,12,2022,Tuesday,No,Pick Up,Cashier,40.25
2022-12-06,18,12,2022,Tuesday,No,Pick Up,Cashier,76.5
2022-12-06,19,12,2022,Tuesday,No,Dine In,Cashier,11.0
2022-12-06,19,12,2022,Tuesday,No,Pick Up,Cashier,80.0
2022-12-06,20,12,2022,Tuesday,No,Dine In,Cashier,40.5
2022-12-06,20,12,2022,Tuesday,No,Pick Up,Cashier,52.25
2022-12-06,21,12,2022,Tuesday,No,Dine In,Cashier,1.5
2022-12-06,21,12,2022,Tuesday,No,Pick Up,Cashier,48.0
2022-12-06,22,12,2022,Tuesday,No,Pick Up,Cashier,5.0
2022-12-07,8,12,2022,Wednesday,No,Pick Up,Cashier,25.3
2022-12-07,9,12,2022,Wednesday,No,Dine In,Cashier,9.0
2022-12-07,9,12,2022,Wednesday,No,Pick Up,Cashier,26.5
2022-12-07,10,12,2022,Wednesday,No,Dine In,Cashier,1.0
2022-12-07,10,12,2022,Wednesday,No,Pick Up,Cashier,7.75
2022-12-07,11,12,2022,Wednesday,No,Dine In,Cashier,20.0
2022-12-07,11,12,2022,Wednesday,No,Pick Up,Cashier,63.0
2022-12-07,12,12,2022,Wednesday,No,Dine In,Cashier,0.5
2022-12-07,12,12,2022,Wednesday,No,Pick Up,Cashier,96.25
2022-12-07,13,12,2022,Wednesday,No,Dine In,Cashier,10.5
2022-12-07,13,12,2022,Wednesday,No,Pick Up,Cashier,28.5
2022-12-07,14,12,2022,Wednesday,No,Dine In,Cashier,12.25
2022-12-07,14,12,2022,Wednesday,No,Pick Up,Cashier,10.75
2022-12-07,15,12,2022,Wednesday,No,Dine In,Cashier,87.05
2022-12-07,15,12,2022,Wednesday,No,Pick Up,Cashier,81.45
2022-12-07,16,12,2022,Wednesday,No,Dine In,Cashier,27.0
2022-12-07,16,12,2022,Wednesday,No,Pick Up,Cashier,72.7
2022-12-07,17,12,2022,Wednesday,No,Dine In,Cashier,69.75
2022-12-07,17,12,2022,Wednesday,No,Pick Up,Cashier,45.5
2022-12-07,18,12,2022,Wednesday,No,Dine In,Cashier,0.5
2022-12-07,18,12,2022,Wednesday,No,Pick Up,Cashier,30.25
2022-12-07,19,12,2022,Wednesday,No,Pick Up,Cashier,8.0
2022-12-07,20,12,2022,Wednesday,No,Dine In,Cashier,7.0
2022-12-07,20,12,2022,Wednesday,No,Pick Up,Cashier,20.5
2022-12-07,21,12,2022,Wednesday,No,Dine In,Cashier,31.5
2022-12-07,21,12,2022,Wednesday,No,Pick Up,Cashier,32.5
2022-12-08,8,12,2022,Thursday,No,Pick Up,Cashier,31.0
2022-12-08,9,12,2022,Thursday,No,Pick Up,Cashier,34.0
2022-12-08,10,12,2022,Thursday,No,Dine In,Cashier,28.0
2022-12-08,10,12,2022,Thursday,No,Pick Up,Cashier,71.75
2022-12-08,11,12,2022,Thursday,No,Dine In,Cashier,0.0
2022-12-08,11,12,2022,Thursday,No,Pick Up,Cashier,85.0
2022-12-08,12,12,2022,Thursday,No,Dine In,Cashier,54.5
2022-12-08,12,12,2022,Thursday,No,Pick Up,Cashier,66.75
2022-12-08,13,12,2022,Thursday,No,Dine In,Cashier,16.5
2022-12-08,13,12,2022,Thursday,No,Pick Up,Cashier,49.75
2022-12-08,14,12,2022,Thursday,No,Dine In,Cashier,24.9
2022-12-08,14,12,2022,Thursday,No,Pick Up,Cashier,93.25
2022-12-08,15,12,2022,Thursday,No,Dine In,Cashier,13.5
2022-12-08,15,12,2022,Thursday,No,Pick Up,Cashier,104.75
2022-12-08,16,12,2022,Thursday,No,Dine In,Cashier,84.8
2022-12-08,16,12,2022,Thursday,No,Pick Up,Cashier,50.5
2022-12-08,17,12,2022,Thursday,No,Dine In,Cashier,128.25
2022-12-08,17,12,2022,Thursday,No,Pick Up,Cashier,35.5
2022-12-08,18,12,2022,Thursday,No,Dine In,Cashier,61.65
2022-12-08,18,12,2022,Thursday,No,Pick Up,Cashier,49.5
2022-12-08,19,12,2022,Thursday,No,Dine In,Cashier,58.65
2022-12-08,19,12,2022,Thursday,No,Pick Up,Cashier,25.0
2022-12-08,20,12,2022,Thursday,No,Dine In,Cashier,48.0
2022-12-08,20,12,2022,Thursday,No,Pick Up,Cashier,6.5
2022-12-08,21,12,2022,Thursday,No,Dine In,Cashier,0.5
2022-12-08,21,12,2022,Thursday,No,Pick Up,Cashier,22.5
2022-12-09,10,12,2022,Friday,Yes,Pick Up,Cashier,77.25
2022-12-09,11,12,2022,Friday,Yes,Pick Up,Cashier,20.0
2022-12-09,12,12,2022,Friday,Yes,Dine In,Cashier,33.65
2022-12-09,12,12,2022,Friday,Yes,Pick Up,Cashier,56.25
2022-12-09,13,12,2022,Friday,Yes,Dine In,Cashier,18.5
2022-12-09,13,12,2022,Friday,Yes,Pick Up,Cashier,74.5
2022-12-09,14,12,2022,Friday,Yes,Pick Up,Cashier,78.25
2022-12-09,15,12,2022,Friday,Yes,Pick Up,Cashier,61.25
2022-12-09,16,12,2022,Friday,Yes,Dine In,Cashier,18.0
2022-12-09,16,12,2022,Friday,Yes,Pick Up,Call Center,17.99999
2022-12-09,16,12,2022,Friday,Yes,Pick Up,Cashier,48.5
2022-12-09,17,12,2022,Friday,Yes,Dine In,Cashier,29.75
2022-12-09,17,12,2022,Friday,Yes,Pick Up,Cashier,0.5
2022-12-09,18,12,2022,Friday,Yes,Dine In,Cashier,34.5
2022-12-09,18,12,2022,Friday,Yes,Pick Up,Cashier,25.0
2022-12-09,19,12,2022,Friday,Yes,Dine In,Cashier,3.4
2022-12-09,19,12,2022,Friday,Yes,Pick Up,Cashier,33.75
2022-12-09,20,12,2022,Friday,Yes,Pick Up,Cashier,7.25
2022-12-09,21,12,2022,Friday,Yes,Pick Up,Cashier,33.0
2022-12-09,22,12,2022,Friday,Yes,Dine In,Cashier,12.0
2022-12-09,22,12,2022,Friday,Yes,Pick Up,Cashier,20.25
2022-12-10,8,12,2022,Saturday,Yes,Pick Up,Cashier,3.75
2022-12-10,9,12,2022,Saturday,Yes,Dine In,Cashier,12.0
2022-12-10,9,12,2022,Saturday,Yes,Pick Up,Cashier,67.25
2022-12-10,10,12,2022,Saturday,Yes,Dine In,Cashier,8.4
2022-12-10,10,12,2022,Saturday,Yes,Pick Up,Cashier,25.25
2022-12-10,11,12,2022,Saturday,Yes,Dine In,Cashier,25.0
2022-12-10,11,12,2022,Saturday,Yes,Pick Up,Cashier,56.0
2022-12-10,12,12,2022,Saturday,Yes,Dine In,Cashier,16.0
2022-12-10,12,12,2022,Saturday,Yes,Pick Up,Cashier,112.25
2022-12-10,13,12,2022,Saturday,Yes,Dine In,Cashier,20.9
2022-12-10,13,12,2022,Saturday,Yes,Pick Up,Cashier,24.5
2022-12-10,14,12,2022,Saturday,Yes,Dine In,Cashier,22.0
2022-12-10,14,12,2022,Saturday,Yes,Pick Up,Cashier,119.0
